Ang,ReL,ReG,FrL,FrG,NL,X_LM,X_LM_2,Y,We,Eo,HU,K_G,T_TB,Flow_label
90.0,2855.0717999999997,24973.175439999995,0.07920595187426771,0.3025274638854819,0.0036156345748810568,0.351376884595591,0.12346571502810329,4722.231988170414,2.283315121332,363.9571182278999,0.8080447261981971,16.16491122549178,2.6145626758150646e-05,2
20.0,32872.712999999996,39426.88687999999,0.9119611366182155,0.4776211229270161,0.030027866087274747,1.949852777625839,3.8019258544151993,721.0682797781282,302.6933501345571,363.9571182278999,0.5959792709805404,86.59669142742565,0.0018033454835106094,2
0.0,11537.956571428573,17427.526860799997,2.5948277466891514,0.08079631502521002,0.09719664043136589,33.84782041442227,1145.674946806981,0.0,4629.514934,687.57238050816,0.7575086868749831,8.678726530268383,0.01889437382228846,1
0.25,62500.0,19666.666666666664,5.052031521179136,0.6941719272844771,0.15472219786125202,6.365760570821101,40.522907645020595,3.6930173693871944,2232.142857142857,87.45605493750001,0.47398227333781506,173.54298182111927,0.04787791702203285,2
0.0,1147.1322788571426,31550.426291999996,0.721221253278737,0.4089181686617244,0.08517688575988293,6.295882609590309,39.63813783374167,0.0,90.81444755414401,174.58941626031938,0.47110535573234713,13.849789010696986,0.014510203735504294,2
-2.0,151705.30823999998,308749.54275,1.5154561086657943,0.5591005209945126,0.042296058787433075,2.904688035623443,8.437212584293976,-82.29782505138752,3194.0469040587423,1390.7675983985996,0.31091173962104657,217.76610611980067,0.00357791317789999,2
-70.0,12192.978,97043.45959999999,0.33825994452118685,1.175593860300099,0.012579918950297267,0.3662388389616602,0.13413088716398489,-398.2253767082646,41.6438970612,363.9571182278999,0.06427433801864883,129.81121186726344,0.00031650872159209663,0
-1.0,204000.0,641.9199999999998,5.659407298391099,0.007776280997342344,0.15338206623452236,124.93470641374724,15608.680866689214,-5789.517300962279,11657.142857142857,363.9571182278999,0.8844430230889004,3.5122630047483687,0.0470521164847428,1
-1.0,127500.0,40119.99999999999,3.537129561494437,0.4860175623338965,0.10047370384576974,6.4242978075243125,41.27160231976169,-35.6756445547866,4553.571428571428,363.9571182278999,0.4664494290973139,173.54298182111927,0.020189930328974894,2
15.0,96.13924999999999,302.8529,0.0077711763427603395,0.010689761759831847,0.0031702710179270653,1.2902808188894348,1.6648245915939905,21435.910559719898,0.0052815745088928565,87.45605493750001,0.8952589126554227,0.10481378182243539,2.0101236654216622e-05,2
85.0,307.63964999999996,621.4387399999999,0.008534598433747468,0.00752816903177089,0.0019463544336918634,1.6112826741414639,2.5962318559884667,341360.9569627398,0.026510407353535714,363.9571182278999,0.9653964750942718,0.13204152032200675,7.5765911631039486e-06,2
70.0,49774.979999999996,100754.15839999999,1.3808670837709363,1.220545624640361,0.04336664108632361,1.2208121945451385,1.490382414350117,372.3419483410572,693.9912140057141,363.9571182278999,0.4750844764282649,272.30747636062534,0.0037613311182200233,2
-1.0,11.24133246772139,121416.03157894737,0.0018565695180929747,1.6385989230247544,0.002214941757657824,0.04734954483459745,0.0022419793960435537,-3.987790350504621,0.00249750290945909,724.5753767562717,0.02617993881846613,5.493910261703065,9.81193397963266e-06,0
-10.0,25000.0,29.499999999999996,2.0208126084716542,0.0010412578909267155,0.0687253117724039,89.62092658290645,8031.910481578708,-147647.34994562605,357.1428571428571,87.45605493750001,0.378687617032079,0.1646373283475798,0.009446336956428233,3
1.0,1192.9441594285713,99156.168888,0.7500239489484106,1.285141399293066,0.08686104796253608,2.3184424065260094,5.375175192378114,6.216813184529897,98.21281859595037,174.58941626031938,0.30550291431181475,44.38752927183676,0.015089683306299981,0
-90.0,29870.801999999996,1582.8944799999997,0.8286815433705659,0.019175336904321553,0.0275932237002016,14.312827254283308,204.85702401095506,-134529.02048352195,249.9341210429142,363.9571182278999,0.11501542991546199,3.3141063789729555,0.0015227719883387347,0
90.0,84178.86730615384,1008652.8497409325,0.16434646609503528,0.3049709114199494,0.004874459881209937,0.6825909076934278,0.4659303472657377,9804.783350440255,434.8701329752734,16100.48064833654,0.8567419955333541,88.48302396343158,4.752071826705039e-05,2
70.0,242.08225000000002,3072.6806666666666,0.019568114523487487,0.10845603357507214,0.005030689339839195,1.0276327954518099,1.0560291622881013,19605.446336334437,0.03348789472289287,87.45605493750001,0.8914475444877279,1.6874666212865799,5.0615670467943435e-05,2
3.0,613573.688,559313.0144832713,5.712623310639523,0.09157314639125567,0.13970072735621136,61.868674962370704,3827.732941599476,5132.32870206025,50546.813991128,1548.8972597459199,0.863563047688039,71.73011055694012,0.039032586447709,1
1.0,1133.074596,4493.350213799999,0.7123829529054578,0.058237328509528334,0.0846533712916553,34.08051255896646,1161.4813362818707,1414.324424657927,88.60229060320837,174.58941626031938,0.7899304293978344,1.9603368144669555,0.014332386542085702,2
0.25,10000.0,19666.666666666664,0.8083250433886617,0.6941719272844771,0.03085254612196469,1.2693713269815683,1.6113035657629475,3.6930173693871944,57.14285714285715,87.45605493750001,0.2228474776695524,69.4171927284477,0.0019037592044159166,2
5.0,204000.0,40119.99999999999,5.659407298391099,0.4860175623338965,0.15338206623452236,9.807263334658863,96.18241411534409,178.16094934228707,11657.142857142857,363.9571182278999,0.579998106551005,219.51643779677303,0.0470521164847428,2
90.0,44282.5,672.5783666666666,3.5794653733858413,0.0237399163240091,0.1139004593694958,31.106972663402416,967.6437482816652,37293.620589313556,1120.5370321428575,87.45605493750001,0.917180617342052,4.995687336670452,0.02594662928916433,1
5.0,4324.060834285714,9726.867133199998,2.7186093806583718,0.1260677956650178,0.1166049560663627,24.144178607751297,582.9413606429954,1868.3440946360897,1290.3619113253499,174.58941626031938,0.7735824328256415,8.289914603282307,0.02719343155847676,2
2.0,25000.0,1966.6666666666665,2.0208126084716542,0.06941719272844771,0.0687253117724039,10.97627702017768,120.4786572236806,445.1084605486494,357.1428571428571,87.45605493750001,0.6308496032029647,10.975821889838654,0.009446336956428233,2
0.0,20000.31314021053,83979.4585263158,0.7100271767972297,0.4910919574482526,0.02480922321222275,1.7028441612460072,2.899678237489618,0.0,802.7927070681044,1592.404787375379,0.25902085255258706,69.45143435410189,0.0012309951127877847,2
5.0,20400.0,40119.99999999999,0.5659407298391099,0.4860175623338965,0.019726773643672812,1.261331709868197,1.5909576823190297,178.16094934228707,116.57142857142857,363.9571182278999,0.33862340725430734,69.41719272844769,0.0007782911967774085,2
50.0,33137.096999999994,96.37746759999999,0.9192957284769303,0.0011675259687653561,0.03024116072277273,63.571091931037756,4041.2837293044536,1692569.0709470627,307.5818480636999,363.9571182278999,0.9817815452578681,0.2125317306461029,0.0018290556037211445,2
0.0,1864.4513005714282,2542.4636831999997,1.1722117217510148,0.032952315242938734,0.1085901740352085,70.90270062446852,5027.192955843009,0.0,239.89988107017598,174.58941626031938,0.8467168657130035,1.4228576583396306,0.023583651793993736,2
90.0,4735.2582,10108.59508,0.13136644518061913,0.12245649898808623,0.005560537093342775,1.191381411331628,1.4193896672665416,22952.931432595666,6.280860005789143,363.9571182278999,0.8980858383201671,8.426625073909058,6.183914553288184e-05,2
-1.0,15750.0,1239.0,1.2731119433371423,0.04373283141892206,0.04582461019201412,9.220762694206199,85.02246466286476,-353.31449448394574,141.75,87.45605493750001,0.48303443510459915,5.488426784304837,0.00419978979850009,2
-9.0,6066.502509714286,205082.92761599997,1.3643255580062357,0.9507915241390739,0.05574666094108861,2.1644862945181913,4.6850009191570905,-117.91645304079887,1279.836384843776,687.57238050816,0.2549706849707502,74.05501808641465,0.006215380412161388,2
85.0,144755.34000000003,4021.7090399999997,4.015830527828848,0.04871937248347446,0.11261143076133358,53.31947780689427,2842.9667135998907,111666.02391466437,5869.498167651428,363.9571182278999,0.9465254255648818,18.536126418169424,0.02536266867622925,1
1.03,1366.7749865652747,19681.750307832557,0.1372769641366995,0.06701630476708771,0.014852827817682055,6.330445991110499,40.07454644636698,1632.7193037887312,29.32645765309633,1556.1959300965198,0.7137614856927978,2.4775874275290293,0.0004412129883634197,2
-70.0,50529.117,40765.12959999999,1.4017884977012636,0.4938327247362256,0.04394988029401587,2.770721671804333,7.676898582606198,-1867.3521714962203,715.1797380391286,363.9571182278999,0.15678313247988865,111.00709061114048,0.0038631839557166483,0
30.0,2528.625,3091.737666666667,0.20439509128386546,0.10912868617261079,0.0095078641540314,1.93204765138822,3.7328081272347373,10323.090617825039,3.6536825089285707,87.45605493750001,0.8596942883548777,5.487583484314642,0.00018079896154303047,2
-30.0,27685.5,31100.47333333333,2.2378882988736795,1.0977496023691264,0.07518801370357081,2.0667435255085733,4.2714288002316065,-188.89304014940268,437.99252014285713,87.45605493750001,0.23194611823194633,182.6541205761476,0.011306474809376703,2
0.0,93.27613319999999,2595.9005141999996,0.05864426529303179,0.03364489831200322,0.024288476480173606,15.582945245133557,242.82818251283052,0.0,0.6004391650504538,174.58941626031938,0.6347254772342944,0.32494098079421263,0.001179860179455893,2
-10.0,10000.0,49166.666666666664,0.8083250433886617,1.7354298182111927,0.03085254612196469,0.565305680791764,0.3195705127354398,-29.14908410889137,57.14285714285715,87.45605493750001,0.12977323956833697,173.54298182111927,0.0019037592044159166,0
-5.0,6727.179719999999,18889.786566,4.229490424176195,0.24482638863545803,0.1703432151197216,19.77313366051029,390.976814756405,-587.1747029818656,3123.1583545635367,174.58941626031938,0.634153814787911,20.080510132450417,0.05803362187464749,1
30.0,191.89820999999998,320.4990211999999,0.005323677108932293,0.0038825561568799558,0.001537220743574586,1.7720331931551765,3.140101637643731,332208.8833935786,0.010315104482129998,363.9571182278999,0.9650182161517049,0.05378401357884895,4.726095228952007e-06,2
9.0,186.2749164,2579.1715361999995,0.11711415600147239,0.03342807769018243,0.03432354969933553,22.141718242904073,490.25568674815105,32549.22813630579,2.3946205149060336,174.58941626031938,0.9120745471928065,0.4562349919784845,0.0023562121279255117,2
0.0,60.19131302495895,23180.478947368418,0.01013782772783859,0.3456018510494947,0.005226825361438718,0.4406805626834458,0.1941993583269984,0.0,0.0745322886094443,725.194736060527,0.1192425755732048,2.6812849376681727,5.463940671795799e-05,3
2.0,5100.0,25275.599999999995,0.14148518245977748,0.3061910642703548,0.00592520088245938,0.5697574356290339,0.32462353545457273,161.34778727260132,7.285714285714286,363.9571182278999,0.2766791252543731,21.866415709461027,7.021601099499485e-05,2
0.0,150.0,7866.666666666666,0.012124875650829925,0.27766877091379083,0.003959967805230589,0.3617977334463573,0.1308975999269214,0.0,0.012857142857142859,87.45605493750001,0.10545254020085985,3.4007340312227137,3.136269003692553e-05,4
5.0,1275.0,64191.999999999985,0.03537129561494437,0.7776280997342344,0.00396237766366991,0.16686393051802142,0.02784357130792308,77.28215389164066,0.45535714285714285,363.9571182278999,0.09499062702537987,27.76687709137908,3.140087349910043e-05,0
30.0,105.58683,87729.20039999999,0.0029292101780195113,1.0627600230286616,0.0011402646221942746,0.03633326050705906,0.0013201058190738177,253.82678785371158,0.0031228511679128566,363.9571182278999,0.3773779649078562,10.920438696965604,2.6004068172557038e-06,0
85.0,497.34792000000004,94.13516079999997,0.013797521805331532,0.0011403624472065147,0.002474747689334602,5.263855553276914,27.708175285764202,2253514.2148513678,0.06928710182866285,363.9571182278999,0.9837363935089416,0.025431563466647617,1.2248752251733898e-05,5
50.0,13261.989000000001,97.41256359999998,0.36791665361658077,0.0011800652218735708,0.013535421642630278,28.301748856557243,800.9889883396391,1674584.0040284353,49.26620510815714,363.9571182278999,0.9816887714028474,0.13589714814296855,0.0003664152780875682,2
5.0,229500.0,4011.999999999999,6.366833210689987,0.04860175623338965,0.1705879115973574,80.93688120060838,6550.778738481395,9809.851622963286,14753.571428571428,363.9571182278999,0.8902875509353848,23.283234262201972,0.058200471166295634,1
30.0,32182.428,528.9541159999999,0.8928111171722847,0.006407801347078791,0.029470134423700244,26.443691781979457,699.2688350603279,201288.95634037734,290.1144739426286,363.9571182278999,0.9573211375002777,1.1495250576023999,0.0017369776459019242,2
0.0,738.5361554285714,16863.721728,0.1660930248935677,0.078182440005169,0.024446996212801206,8.762051356053405,76.77354396611732,0.0,18.967985634656,687.57238050816,0.5314271616050885,2.124687686124606,0.001195311247657433,2
1.0,1959.3493765714286,18278.699375999997,1.231875729614736,0.2369062213351892,0.111319423525855,13.29956449964586,176.87841588024045,124.55416812960804,264.9425491736404,174.58941626031938,0.620653644441574,10.486544576464642,0.02478402810825736,2
0.0,1500.0,294.99999999999994,0.12124875650829925,0.010412578909267155,0.012522517725466698,5.1639777949432215,26.666666666666657,0.0,1.2857142857142858,87.45605493750001,0.43550121029672534,0.40327744706662283,0.00031362690036925524,4
10.0,127500.0,401.19999999999993,3.537129561494437,0.004860175623338965,0.10047370384576974,103.51920314838777,10716.225420477178,92167.38173005759,4553.571428571428,363.9571182278999,0.9445152207788847,1.7354298182111927,0.020189930328974894,2
5.0,1906.9856965714284,204674.25089999998,1.1989538080439195,2.6527381619392005,0.10982184231301341,1.528026532143712,2.334865082935139,8.43626771888298,250.9705808030704,174.58941626031938,0.2481493015220385,115.84254840436438,0.024121674098048763,0
-90.0,251.69250000000002,96.25613999999999,0.020344935098310073,0.0033975411974625992,0.005129572387025024,3.7031445167844463,13.71327931219071,-260584.7525471816,0.036199494032142863,87.45605493750001,0.0374687009073901,0.053901378080600686,5.262502574745918e-05,0
5.0,40000.0,1966.6666666666665,3.233300173554647,0.06941719272844771,0.10408047659412546,16.622931406590844,276.32184854822424,1111.5850412709306,914.2857142857144,87.45605493750001,0.720540578025411,13.883438545689541,0.021665491216120596,2
-1.0,81600.0,2527.5599999999995,2.2637629193564397,0.03061910642703548,0.0673648110048642,47.29328210970214,2236.6545327078725,-4300.887084871824,1865.142857142857,363.9571182278999,0.7163680681447505,8.74656628378441,0.009076035523442149,2
0.0,1878.7070537142856,1074.97040896,0.4225116605959686,0.004983704716041623,0.03899142950356793,64.12909608423183,4112.5409645806385,0.0,122.742742132224,687.57238050816,0.836326266962889,0.2160139684339632,0.003040663149463416,2
0.25,8160.0,64191.999999999985,0.226376291935644,0.7776280997342344,0.008879111634961195,0.3739177818667785,0.13981450759617173,3.869004255943532,18.65142857142857,363.9571182278999,0.10884420257768578,70.24526009496736,0.00015767724685220656,0
0.0,929.2682963999999,12836.292683065602,0.07334551277646423,0.45410291231476596,0.009624163228770766,0.573673921777713,0.32910176852782164,0.0,0.48568029622843545,90.28246046697598,0.14006044681213287,13.84282879053634,0.00018524903570804667,3
-70.0,66590.7,7663.521799999999,1.8473720273773147,0.09283664466920924,0.05618800784598325,15.29945676614997,234.07337733929208,-34835.381687239045,1242.106814142857,363.9571182278999,0.18845850834355052,23.956657599648292,0.00631418445140055,0
-1.0,1952.033676,161750.03754,1.2272762262863193,2.0964068288545827,0.11111141030145497,1.9112430687267037,3.6528500677558675,-2.581902568831394,262.9677896549734,174.58941626031938,0.27394622989256834,92.62308001301037,0.024691490998356547,0
-1.0,4000.0,31466.666666666664,0.3233300173554647,1.1106750836551633,0.014027746510472271,0.38162527694734305,0.1456378520051363,-6.458382594731586,9.142857142857144,87.45605493750001,0.10714153971976063,70.24526009496738,0.00039355534432413395,0
0.0,2500.0,1966.6666666666665,0.20208126084716543,0.06941719272844771,0.009417001245226384,1.5040108469681444,2.262048627797835,0.0,3.571428571428572,87.45605493750001,0.24257697489431645,3.4708596364223854,0.00017735982490519058,2
-9.0,656.698236,1448.441799,0.41287716641163247,0.018772937087393873,0.06444629159253816,32.66301275527223,1066.8724022510762,-20091.810007995915,29.76183083917838,174.58941626031938,0.3743131605851774,0.48107761538070926,0.00830664900006091,4
0.5,10000.0,78.59861999999998,0.8083250433886617,0.002774285874269504,0.03085254612196469,24.648316886290743,607.5395253270054,2784.866501043633,57.14285714285715,87.45605493750001,0.7947418405721743,0.2774285874269504,0.0019037592044159166,2
50.0,4632.5697,92828.05119999999,0.1285176410317915,1.1245279950256764,0.005457252653928957,0.1653195164261886,0.027330542511388847,351.4990065767572,6.011401127551285,363.9571182278999,0.4548316061591226,76.5387301813695,5.9563213057629284e-05,0
0.0,150.0,491.66666666666663,0.012124875650829925,0.017354298182111927,0.003959967805230589,1.2649110640673518,1.6,0.0,0.012857142857142859,87.45605493750001,0.22090022279053945,0.2125458769514196,3.136269003692553e-05,4
-90.0,54685.770000000004,107169.34639999998,1.517103165961456,1.298259832857551,0.047149507931636254,1.255889463791323,1.5772583452620565,-354.7468182808468,837.6844371128572,363.9571182278999,0.1489749998140984,303.5979161821634,0.00444615219639086,2
0.0,1500.0,196.66666666666666,0.12124875650829925,0.006941719272844771,0.012522517725466698,6.324555320336758,39.99999999999999,0.0,1.2857142857142858,87.45605493750001,0.47192891858100733,0.2688516313777486,0.00031362690036925524,4
20.0,125.33505,379.9620767999999,0.0034770691015402616,0.004602897366541893,0.0012423302030274742,1.3152729470964273,1.7299429253637213,191681.13686635005,0.004400245030392857,363.9571182278999,0.9564090792347005,0.0515308801855151,3.086768666708571e-06,2
30.0,104.392,12979.252666666665,0.008438266792942918,0.458127093474518,0.003303540493841282,0.1954650369235112,0.0382065806595096,875.2233812787923,0.006227251236571429,87.45605493750001,0.6225785025248943,4.6807946165883605,2.1826759588898203e-05,2
-30.0,16933.65,473.77,1.368789337097841,0.016722601728283052,0.048822789228443526,15.887023115647214,252.3975034771089,-26471.581593438666,163.85628704142854,87.45605493750001,0.21166403810179993,2.176101438974994,0.004767329496090044,3
30.0,121895.61,84.13083759999999,3.3816514944893874,0.0010191691078629344,0.0964999682812311,217.11935211890642,47140.81306453367,1265559.989641502,4162.055948815714,363.9571182278999,0.979829652616932,0.35582813450676504,0.018624487756557218,1
0.25,25000.0,4916.666666666666,2.0208126084716542,0.17354298182111927,0.0687253117724039,9.406617123244601,88.48444570331853,40.8713986462459,357.1428571428571,87.45605493750001,0.5511973940470625,27.439554724596633,0.009446336956428233,2
20.0,95.92325,50811.58666666667,0.0077537165218231445,1.7934903582092665,0.0031667076262708125,0.056351254473080134,0.003175463880689834,54.151804136284305,0.005257868508892857,87.45605493750001,0.038098883309953126,17.56551909852692,2.0056074380563445e-05,0
0.0,1161.5853577999999,32264.19511825067,0.09168188996819161,1.1413938064857545,0.010760141544220538,0.28568571911940716,0.0816163301087728,0.0,0.7588754462628537,90.28246046697598,0.09077340714444011,38.901027815125374,0.00023156129210332149,3
2.0,10240.922015999999,517020.572025,0.1045152196084829,0.7053291297078649,0.0039766466979911175,0.227033401316978,0.05154416531355598,56.87673569609186,14.821101238213025,1356.8173829344796,0.09875416571710884,71.37750281861166,3.1627437921287314e-05,0
0.0,30588.414642199998,250943.73989290668,2.4142897865371156,8.877507386759987,0.08016655390464125,0.3399532013420086,0.11556817910268026,0.0,526.2379698105484,90.28246046697598,0.10139465489528182,1552.6355531355264,0.012853352729891505,2
-30.0,6390.474999999999,13206.500999999998,0.5165580981649157,0.4661482500942902,0.020953560393762855,1.221174552632025,1.4912672879960265,-849.1410642398997,23.336097557499997,87.45605493750001,0.1156983008339839,37.26409928674377,0.0008781033863501347,3
0.0,734.8123062857144,40750.320128,0.16525555016218432,0.18892386330764238,0.02438528496676843,4.018260712598011,16.14641915440868,0.0,18.777187008864004,687.57238050816,0.3916825782755207,5.121238814673103,0.001189284245821005,2
15.0,11227.525,32544.79333333333,0.9075489632772283,1.1487295887088984,0.03411605053002618,0.9009185900307314,0.8116543058629611,90.24431107595052,72.03275292892855,87.45605493750001,0.2333950772473608,121.7194056495699,0.002327809807534599,0
0.0,8530.570971428571,60382.10662399999,1.918482021901318,0.2799394169721322,0.07479765830840283,8.691600855824442,75.54392543696817,0.0,2530.66052376,687.57238050816,0.5299504743043549,25.855509724064692,0.011189379376841167,2
85.0,132363.87,584.3437879999999,3.672063980006327,0.00707879719363697,0.10390940066109937,88.70939028186562,7869.355924180355,363031.0227241078,4907.617389741427,363.9571182278999,0.9665569349877594,2.5753970757723383,0.02159432709149775,1
20.0,168008.79,3915.082115999999,4.660932217254204,0.047427683608059656,0.12876440388166083,62.37982352685064,3891.242383241029,40134.54366580653,7906.709668701429,363.9571182278999,0.9222207014593874,19.4400741012803,0.03316054341399893,2
2.0,400.0,31466.666666666664,0.03233300173554647,1.1106750836551633,0.006466600347109295,0.17592406211012182,0.030949275629326,12.914797903561059,0.09142857142857143,87.45605493750001,0.06902876725732274,22.213501673103266,8.363384009846809e-05,3
0.25,510.0,40119.99999999999,0.01414851824597775,0.4860175623338965,0.002506027673394707,0.16023563849599942,0.02567545984422061,8.919335662082373,0.07285714285714286,363.9571182278999,0.06398770866564449,10.97582188983865,1.2560349399640175e-05,3
